-0.0030034826158654273 0.48297654749509983 0.5080885952774126 0.1 0.05 0.95 0.25 0.65 0.2 0.65 0.8 0.75 1.0 0.05 0.95 0.85 0.85 1.0 0.15 0.6 0.85 0.7 0.1 0.1 0.65 0.9 0.0 1.0 0.2 0.45 0.3 0.9 0.3 0.1 0.4 1.0 0.5 0.45 0.5 
-0.006770671994883896 0.514218453905938 0.48815942330216694 0.85 0.25 0.15 0.95 0.55 0.75 1.0 0.15 0.35 0.4 0.05 0.6 0.9 0.0 0.0 0.2 0.25 0.55 0.45 0.1 0.4 0.7 0.45 0.35 0.95 0.3 0.35 0.2 0.35 0.65 0.1 0.15 0.55 0.9 0.5 0.25 
-0.004490887767620107 0.4641780587598017 0.5026842042418934 0.25 0.15 0.8 1.0 0.4 0.45 0.0 0.4 0.2 1.0 0.95 0.25 0.7 0.5 0.3 0.85 0.9 0.5 0.5 0.6 0.4 0.35 0.95 0.85 0.7 0.4 0.7 0.3 0.05 0.35 0.05 0.45 0.1 0.6 0.6 0.0 
-0.005533907286716674 0.5935307678236315 0.507597746507535 0.65 0.4 0.3 0.8 0.55 0.5 0.95 0.5 0.6 0.7 0.1 0.35 0.8 1.0 0.65 0.5 0.35 0.35 0.8 0.7 0.25 0.75 0.4 0.6 1.0 0.8 0.5 0.45 0.1 0.5 0.25 0.95 0.4 0.9 0.2 0.3 
-0.023092172613678883 0.5038301935268535 0.5156986297433995 0.95 0.7 0.05 0.5 0.4 0.2 0.7 0.7 0.3 0.45 0.3 0.8 0.85 0.8 0.5 0.0 0.9 0.5 0.9 0.85 0.6 0.05 1.0 0.0 1.0 0.4 0.65 1.0 0.4 0.55 0.05 0.3 0.95 0.1 0.6 0.9 
-0.009585405863685849 0.47979874237911474 0.5584330534971793 0.75 0.15 0.9 1.0 0.35 1.0 0.0 0.65 0.6 0.3 0.95 0.15 0.25 0.25 0.7 1.0 0.9 0.5 0.8 0.35 0.65 0.95 0.95 0.0 1.0 0.4 0.7 1.0 0.85 0.25 0.4 0.3 0.55 0.6 0.2 0.0 
-0.10634388522035677 0.5134718885087077 0.47245171868011654 0.85 0.65 0.3 0.95 0.55 0.35 0.55 0.35 0.3 0.4 0.2 0.55 0.3 0.85 0.9 0.7 0.75 0.9 0.85 0.05 0.9 0.75 0.95 0.45 0.8 0.9 0.6 0.35 0.75 0.8 0.9 0.45 0.95 0.25 0.15 1.0 
-0.0012385631049208587 0.523029808404044 0.5022144065291774 0.05 0.2 0.25 1.0 0.8 0.2 0.7 0.2 0.35 1.0 0.1 0.8 0.65 0.55 0.45 0.65 1.0 0.6 0.0 0.65 0.05 0.85 0.0 1.0 0.95 0.4 0.7 0.45 0.7 0.85 0.2 0.25 0.3 0.65 0.95 0.9 
-0.0033643099763976305 0.4832172583578278 0.5288270452759146 0.5 0.65 0.9 1.0 0.35 0.5 0.3 0.65 0.05 0.35 0.95 0.15 0.65 0.5 0.35 0.7 0.9 0.0 0.65 0.85 0.75 0.95 0.15 0.9 1.0 0.5 0.7 0.35 0.85 0.25 0.4 0.25 0.2 1.0 0.65 0.0 
-0.012790664721652911 0.4322945547921733 0.5222616257385491 0.0 0.4 0.55 1.0 0.4 0.5 0.75 0.8 0.45 0.45 0.3 0.85 1.0 0.2 0.5 0.4 0.9 0.2 0.75 0.85 0.6 0.65 0.95 0.85 0.95 0.4 0.75 0.7 0.05 0.6 1.0 0.7 0.45 0.75 0.6 0.7 
-0.00017779413391100004 0.4549055986431334 0.5175783460020889 0.1 0.1 0.95 0.25 0.65 0.2 0.65 0.8 0.75 1.0 0.05 0.95 0.85 0.85 0.15 0.15 0.6 0.85 0.7 0.85 0.1 0.65 0.9 0.0 1.0 0.2 0.45 0.3 0.9 0.3 0.85 0.4 1.0 0.5 0.45 0.5 
-0.004467627729238221 0.4008672817646609 0.49681710828548264 0.95 0.7 0.05 0.5 0.4 0.2 0.7 0.7 0.3 0.45 0.3 0.8 0.35 0.8 0.5 0.0 0.9 0.5 0.9 0.85 0.6 0.05 1.0 0.0 1.0 0.4 0.75 1.0 0.05 0.55 0.05 0.3 0.95 0.1 0.6 0.9 
-0.00037723174823574724 0.42664633427292387 0.49133070308089244 0.95 0.75 0.95 1.0 0.4 0.5 0.0 0.65 0.0 0.2 0.95 0.15 0.15 0.0 0.3 0.45 0.85 0.5 1.0 0.6 0.25 0.85 0.8 0.85 0.2 0.4 0.45 0.5 0.05 0.25 1.0 0.3 0.65 0.6 0.6 0.85 
