-0.0009154189542061034 0.5215775765884884 0.4912344252352837 0.95 0.85 0.8 0.85 0.7 0.45 0.55 0.8 1.0 1.0 0.55 0.8 1.0 0.9 0.15 0.75 0.05 0.15 0.7 0.7 0.1 0.55 0.4 0.6 0.45 1.0 0.55 0.9 1.0 0.5 0.45 0.15 0.25 0.15 0.0 0.45 
-0.02106491420118865 0.4658932592082882 0.5136343985258108 0.95 0.85 0.75 0.85 0.45 0.45 0.55 0.8 0.2 1.0 0.3 0.85 1.0 0.0 0.15 1.0 0.05 0.15 0.9 0.7 0.1 0.9 0.4 0.0 0.15 0.7 0.3 0.3 0.5 0.5 0.4 0.15 0.25 0.9 0.0 0.55 
-0.027072020241076383 0.5194666307896209 0.5031568699800573 0.4 0.15 0.7 0.75 0.2 0.6 1.0 0.2 0.25 0.4 0.95 0.85 0.9 0.5 0.4 0.8 0.25 0.45 0.4 0.5 0.45 0.0 1.0 0.35 0.5 0.4 0.55 0.3 0.6 0.75 0.65 0.05 0.3 0.45 0.15 0.9 
-0.018908026779327305 0.517683453879679 0.4737148508030069 0.9 0.85 0.55 0.95 0.75 0.35 0.45 0.7 1.0 1.0 0.1 0.35 1.0 0.3 1.0 1.0 0.0 0.65 0.3 0.05 0.75 0.9 0.75 0.5 0.15 0.7 0.6 0.1 0.1 0.4 0.9 0.4 0.7 0.8 0.4 0.9 
-0.017674496823080147 0.5002244665859739 0.4672758099755321 0.3 0.4 0.3 0.55 0.45 0.65 0.9 0.25 0.8 0.7 0.0 0.45 0.8 0.6 0.55 0.95 0.25 0.55 0.6 0.7 0.6 0.4 0.45 0.9 0.6 0.4 1.0 0.5 1.0 0.85 0.15 0.0 0.9 0.25 0.9 0.95 
-0.07703025479711924 0.4787700590645989 0.5372700247107829 0.2 0.45 0.65 0.8 0.65 0.5 1.0 0.85 0.75 0.4 0.55 0.55 0.5 0.6 0.85 0.55 0.75 0.45 0.95 0.45 0.55 0.5 0.4 0.95 0.9 0.6 0.35 0.75 0.35 0.15 0.9 0.3 0.05 1.0 0.05 0.7 
-0.0006193596746557144 0.48250768417636436 0.5082025969750786 0.9 0.65 0.2 0.55 0.75 1.0 1.0 0.4 0.15 0.35 0.05 0.85 0.95 0.1 0.3 0.7 0.5 0.8 0.95 0.45 0.4 0.55 0.7 0.8 0.95 0.0 0.45 0.45 0.95 0.7 0.4 0.05 0.8 0.75 0.45 0.55 
-0.0014409751725743048 0.5489985883275709 0.48221102414678696 0.95 0.15 0.7 0.05 0.85 0.85 1.0 0.85 0.65 0.65 0.45 0.85 0.9 0.5 0.4 0.8 0.2 0.35 0.15 0.2 0.45 0.95 0.5 0.5 0.65 0.4 0.6 0.65 0.6 0.7 0.0 0.15 0.9 0.45 0.15 0.9 
-0.008878132465364886 0.5366489704011251 0.5206771236224204 0.25 0.1 0.05 0.0 0.65 0.55 0.7 1.0 0.8 0.45 0.75 0.8 0.15 0.4 0.95 0.5 0.2 0.25 0.6 0.0 0.2 0.55 0.2 0.25 1.0 0.55 0.65 1.0 0.1 0.75 0.7 0.65 0.1 0.7 0.85 0.5 
-0.03418752030101794 0.609751890420559 0.5049958471719093 0.9 0.4 0.95 0.95 0.3 0.6 1.0 1.0 0.4 0.2 0.8 0.85 0.0 0.4 0.5 0.65 0.45 0.75 1.0 0.5 0.75 0.95 1.0 0.55 0.8 0.3 0.85 0.7 0.4 0.3 0.85 0.7 0.35 0.9 0.85 0.4 
