-0.05378185115428259 0.49472140292096134 0.49109630098016804 0.25 0.4 0.05 0.15 0.95 0.25 1.0 0.95 0.5 0.35 0.3 0.65 0.5 0.5 0.05 0.6 0.4 0.3 0.65 0.85 0.95 0.95 0.7 0.45 1.0 0.1 0.5 0.7 0.0 0.45 0.5 0.8 0.85 0.7 0.85 0.55 
-0.01680413580747126 0.4177843082620395 0.4677304595288872 0.9 0.9 0.55 0.7 0.15 0.55 0.45 0.85 0.05 0.7 0.4 0.7 0.65 0.95 0.0 0.3 0.8 0.4 0.85 0.45 0.35 0.05 0.95 0.9 0.95 0.25 0.3 0.1 0.6 0.4 1.0 0.5 0.55 0.5 0.5 0.3 
-0.0004136266778586127 0.5234992132922425 0.47095593840083094 0.9 0.7 0.6 0.65 0.55 0.1 0.3 0.7 0.9 0.15 0.7 0.45 1.0 0.9 0.5 0.95 0.8 0.65 0.2 0.6 0.4 0.1 0.25 0.8 0.9 0.9 0.5 0.2 0.1 0.6 1.0 0.1 0.35 0.35 0.8 0.3 
-0.0006926209434836397 0.5565959280447083 0.4305869719464077 0.6 0.5 0.95 0.8 0.25 0.4 0.9 0.2 0.65 0.15 0.45 0.95 0.25 0.75 0.25 0.7 0.35 0.75 0.0 0.65 0.15 0.95 0.0 0.6 0.9 0.05 0.95 0.6 0.3 1.0 0.45 0.1 0.3 0.75 0.05 0.3 
-0.023379669146600852 0.4747981616779551 0.5532649420970278 0.5 0.7 0.8 0.5 0.65 0.85 0.75 0.9 0.8 0.45 0.95 0.8 0.85 1.0 1.0 0.8 0.9 0.35 0.95 0.8 0.7 0.15 0.7 0.55 0.35 0.25 0.2 0.1 0.2 0.4 0.6 0.15 0.45 0.05 0.35 0.15 
-0.009405544171221518 0.465718441812609 0.4515657646830896 1.0 1.0 0.2 0.5 0.45 0.2 0.55 0.85 0.55 0.1 0.9 0.75 0.25 0.95 0.2 0.4 0.0 0.95 0.9 0.65 1.0 0.25 0.9 1.0 0.4 0.5 0.25 0.45 0.1 0.5 0.85 0.45 1.0 1.0 0.85 0.75 
-0.007635187839191106 0.5305847624085178 0.5271733381638414 0.25 0.4 0.05 0.15 0.95 0.25 1.0 0.7 0.5 0.35 0.3 0.65 0.5 0.5 0.05 0.6 0.4 0.3 0.65 0.85 0.95 0.95 0.7 0.45 1.0 0.1 0.5 0.55 0.1 0.45 0.5 0.8 0.85 0.7 0.85 0.55 
-0.013474688005877733 0.508661977320624 0.4744356249678381 0.9 0.7 0.6 0.65 0.55 0.1 0.3 0.7 0.9 0.15 0.7 0.45 1.0 0.9 0.5 0.95 0.8 0.65 0.2 0.6 0.4 0.1 0.25 0.8 0.9 0.75 0.5 0.2 0.1 0.6 1.0 0.1 0.35 0.35 0.8 0.3 
-0.007166749866497737 0.5394856278536883 0.5051449807458139 0.0 0.0 0.9 0.45 0.8 0.6 0.5 0.25 0.05 0.2 0.2 0.5 0.2 0.45 0.5 0.9 0.4 0.9 0.85 0.2 0.2 0.4 0.45 1.0 0.35 0.8 0.55 0.8 0.05 0.5 0.55 0.75 0.2 0.95 0.2 0.05 
-0.0015692224909443421 0.5662973371164178 0.4669172684640357 0.9 0.4 0.35 1.0 0.15 0.75 0.35 0.15 0.1 0.9 0.9 0.1 0.0 0.5 0.0 0.8 0.4 0.3 0.55 0.9 0.6 0.65 0.7 0.75 0.45 0.85 0.3 0.15 0.45 0.2 0.7 0.8 0.5 0.6 0.85 0.55 
